text,date,category
Hereâ€™s How to Help the Victims of Mexicoâ€™s 7.1-Magnitude Earthquake https://t.co/NSCAjHMARd https://t.co/5ertBBGPR4,20_9_2017,rescue_volunteering_or_donation_effort
RT @splinter_news: Mexico hit by deadliest earthquake in over 3 decades https://t.co/v7P5gREUSy https://t.co/gn1WYudtqA,20_9_2017,other_relevant_information
"RT @darthregens: â€¼ï¸â€¼ï¸â€¼ï¸â€¼ï¸â€¼ï¸â€¼ï¸â€¼ï¸ For all of those concerned about the earthquake in Mexico, YOU CAN HELP TOO. https://t.co/l2VkSN8jOu",20_9_2017,not_humanitarian
Terrified OAP dodges death TWICE in a matter of seconds as two panes of glass fall from theâ€¦ https://t.co/xf6s21pqyW https://t.co/XJCCaUAsad,20_9_2017,other_relevant_information
"Death toll from MexicoÂ earthquake, volcano eruption hitÂ 216 https://t.co/KqtG86H87Z https://t.co/0ipQd4buA7",20_9_2017,injured_or_dead_people
"RT @CollinMyers_: Breaking: Large, Mag. 7.1 #Earthquake just struck near Mexico City, around 1:14pm. @abc13houston https://t.co/FLkT9eClqz",20_9_2017,other_relevant_information
What Caused the Mexico Earthquake? Faults Explained @NatGeo #geology #MexicoCityearthquake https://t.co/jJPyr8DCre https://t.co/6aZAJCadm0,20_9_2017,other_relevant_information
What Caused the Mexico Earthquake? Faults Explained @NatGeo #geology #MexicoCityearthquake https://t.co/jJPyr8DCre https://t.co/6aZAJCadm0,20_9_2017,other_relevant_information
What Caused the Mexico Earthquake? Faults Explained @NatGeo #geology #MexicoCityearthquake https://t.co/jJPyr8DCre https://t.co/6aZAJCadm0,20_9_2017,other_relevant_information
#F1 Force India driver Sergio Perez donated three million pesos to victims of the earthquake in his native Mexico. https://t.co/v3R2TGded9,20_9_2017,not_humanitarian
#news LATA reassures visitors to Mexico following huge earthquake https://t.co/loIAGlBGt2 https://t.co/aVyRU1BIe1,20_9_2017,other_relevant_information
No reports of Canadian casualties in Mexico earthquake: Freeland - https://t.co/rombb6OFnd https://t.co/jaw17jLIkx,20_9_2017,other_relevant_information
Information for Canadian and U.S. citizens affected by MexicoÂ earthquake https://t.co/TVRtaVbkFS https://t.co/YpL0ZcdWWf,20_9_2017,other_relevant_information
I think Event: Earthquake has occurred in Mexico Wed Sep 20 12:17:12 2017 CDT https://t.co/XZckMarScZ,20_9_2017,other_relevant_information
Is it safe to visit Mexico? Travel update after deadly earthquake and volcano disaster https://t.co/rPplpTl3dJ https://t.co/SjVx68NCha,20_9_2017,other_relevant_information
Here are the ways we can help Mexico's recovery from afar: https://t.co/JFPvFpJKDg | #FuerzaMexico https://t.co/jhncsFD60J,20_9_2017,rescue_volunteering_or_donation_effort
Mexico City earthquake â€œdamagesâ€ two-time World Cup final venue and scene of Maradonaâ€™sâ€¦ https://t.co/yIhpVqB7xN https://t.co/bJZwkJwzJR,20_9_2017,not_humanitarian
"At Mexican School Hit by Quake, Heartbreak and Moments of Joy https://t.co/Rl7zIYbWIe https://t.co/U7bnHGiKDt",20_9_2017,infrastructure_and_utility_damage
F1 star calls for disaster aid after over 200 killed in Mexico City earthquake https://t.co/yiKwvYKekT https://t.co/kxENdeos5L,20_9_2017,injured_or_dead_people
Mexico City Earthquake aftershock during live TV newscast:https://t.co/aADuGMEfQK https://t.co/Q0AN4T99v0,20_9_2017,other_relevant_information
5 Ways You Can Help Mexico After the Deadly Earthquake https://t.co/u40scdC0hr #entrepreneur #business https://t.co/dxbJbFYLjH,20_9_2017,other_relevant_information
@NAHJ @Poynter Thoughts on @nytimes pull quote on home page link to Mexico City earthquake? @JinATX @latinoculture https://t.co/Nv65Ds39uj,20_9_2017,other_relevant_information
"Statement from Cardinal Daniel DINardo, President of U.S. Bishops Conference, on earthquake that struck Mexico: https://t.co/P24sEP1thB",20_9_2017,not_humanitarian
RT @JusticeOrElse: [Watch The Weather] Powerful Earthquake Strikes Mexico https://t.co/FDCm9FScRD #JusticeOrElse https://t.co/mLm94LLFOj,20_9_2017,other_relevant_information
RT @wjxt4: We are with you. #Mexico Earthquake Latest âž¡ï¸https://t.co/Gr5t4icaoF https://t.co/kzI5NgbKfx,20_9_2017,not_humanitarian
Volunteers from Mexico City go into effect to assist earthquake victimsÂ #BREAKING112 https://t.co/DSPoGrHmve https://t.co/Z6ylyMkZh2,20_9_2017,rescue_volunteering_or_donation_effort
collapsed buildings in Mexico City / earthquake - Edificios colapsados - Terremoto https://t.co/UD0ECaGi2h,20_9_2017,infrastructure_and_utility_damage
"Terror, Chaos, and Solidarity as Another Earthquake Shakes Mexico City https://t.co/cQRNq1ZMRk https://t.co/HTEGKk00fF",20_9_2017,other_relevant_information
What Mexico's earthquake means for California https://t.co/x3qTJ9SRil https://t.co/rNUJCN5MCk,20_9_2017,not_humanitarian
"Deadly earthquake hits Mexico (VIDEOS, PHOTOS) https://t.co/TUADjA7R3x https://t.co/C5MRCZd0EI",20_9_2017,other_relevant_information
"The world today: Hurricane Maria, Earthquake in Mexico and Trump https://t.co/kgfHuwgi0y",20_9_2017,not_humanitarian
"At least 217 people were killed after a 7.1 earthquake shook Mexico on September 19, 2017. #prayformexico https://t.co/E0oYj5xpo9",20_9_2017,injured_or_dead_people
RT @KENS5: Many Texans still waiting to hear from family in Mexico following earthquake https://t.co/CqhDBdBP9e https://t.co/gfwB9WDU5R,20_9_2017,other_relevant_information
RT @seesterana: Y'all my cousins puppy ran away yesterday during the earthquake in Mexico á½¢Dá½¢Dá½¢Dá½¢D https://t.co/bTzezKCc3A,20_9_2017,not_humanitarian
#Video captures baby born moments after Mexico's earthquake Doctors at a hospital in Mo https://t.co/3bcQPz99c4 https://t.co/yXhE0bScS8,20_9_2017,other_relevant_information
RT @PDChina: #Update: At least 42 dead in #Mexico M7.1 #earthquake: Governor of Morelos https://t.co/LVqsSYuInH,20_9_2017,injured_or_dead_people
RT @PDChina: #Update: At least 42 dead in #Mexico M7.1 #earthquake: Governor of Morelos https://t.co/LVqsSYuInH,20_9_2017,injured_or_dead_people
RT @PDChina: #Update: At least 42 dead in #Mexico M7.1 #earthquake: Governor of Morelos https://t.co/LVqsSYuInH,20_9_2017,injured_or_dead_people
RT @PDChina: #Update: At least 42 dead in #Mexico M7.1 #earthquake: Governor of Morelos https://t.co/LVqsSYuInH,20_9_2017,injured_or_dead_people
The Dominican president expresses his â€œmost sincere condolencesâ€ to Mexico forâ€¦ https://t.co/aLBO39GQx2 https://t.co/Th9HraWzu5,20_9_2017,not_humanitarian
"As Mexico Struggles with Earthquake Relief, Authorities Urge Volunteers to Lend a Hand https://t.co/oHMbPoWBY5 https://t.co/4LqyEi0x7I",20_9_2017,rescue_volunteering_or_donation_effort
Please help.....Westie found after Mexico's Earthquake ! :( https://t.co/20QITsB3X6,20_9_2017,not_humanitarian
Crowds cheer as dog is pulled out of Mexico earthquake rubble - https://t.co/2dXEcqRki5 https://t.co/sKGGQvP89j,20_9_2017,rescue_volunteering_or_donation_effort
RT @AntonioDrumsX: Dear international friends. Here's a way to aid Mexico after the earthquake. Please Retweet! https://t.co/YrAwGOfx8D,20_9_2017,not_humanitarian
Powerful earthquake shook central mexico on Tuesday killing 217 . #MexicoCity #RIP https://t.co/jIRpHavOux,20_9_2017,injured_or_dead_people
Major earthquake shakes Mexico City; 225 dead. #KAGS KAGS: https://t.co/UJ0VPn8UAb https://t.co/DtnEujsQZh,20_9_2017,injured_or_dead_people
RT @dspuhr: Thinking about family and friends in Mexico. Reading NEWSELA to learn about the earthquake #d100chat https://t.co/tbup8YFikg,20_9_2017,other_relevant_information
RT @dspuhr: Thinking about family and friends in Mexico. Reading NEWSELA to learn about the earthquake #d100chat https://t.co/tbup8YFikg,20_9_2017,other_relevant_information
"Our Hearts and Prayers go out to the people of Mexico,as they deal with a horrible Earthquake. @Evo1S https://t.co/r2oUgsJ1LR",20_9_2017,other_relevant_information
Please pray for our neighbors in Mexico who have suffered a massive earthquake. God bless Mexico. https://t.co/9KPpbA4zsw,20_9_2017,not_humanitarian
Soft soil may have contributed to destruction from 7.1 Mexico City earthquake https://t.co/tVguqDuBJE https://t.co/eJRJCZqonf,20_9_2017,other_relevant_information
Soft soil may have contributed to destruction from 7.1 Mexico City earthquake https://t.co/tVguqDuBJE https://t.co/eJRJCZqonf,20_9_2017,other_relevant_information
RT @NewsChimp_Aww: Marine Dog getting ready for rescue work after Mexico City earthquake https://t.co/aXCR9eaFUU https://t.co/QCALj6JQqi,20_9_2017,rescue_volunteering_or_donation_effort
RT @gmapsmania: Mapping seismic activity in Mexico and damaged buildings in Mexico City. https://t.co/8Jh6Oi5KbS https://t.co/ioefzrcdS4,20_9_2017,infrastructure_and_utility_damage
RT @WESH: Video shows dog being pulled to safety following earthquake in Mexico https://t.co/uYPguwBw1A https://t.co/bhMNHM8Chr,20_9_2017,rescue_volunteering_or_donation_effort
Paralympics Body Postpones World Championship Over MexicoÂ Earthquake https://t.co/z1PV9iQMbV https://t.co/uQqn3qlbYH,20_9_2017,other_relevant_information
MASSIVE 7.1 EARTHQUAKE HITS MEXICO CITY - Apocalyptic Scenes as Buildings Fall Apart https://t.co/45Ck5BeK8g https://t.co/PejBdDjRxh,20_9_2017,infrastructure_and_utility_damage
"#Earthquake M 4.1 OFF COAST OF CHIAPAS, MEXICO https://t.co/vIEvAamd5K - EMSC https://t.co/xQjN1jRJ1u",20_9_2017,other_relevant_information
CNTraveler: #travel #traveling Mexico Earthquake: What travelers need to know https://t.co/QcmWmXxfGh https://t.co/Rnf7h6aEqH,20_9_2017,other_relevant_information
"Mexico â€“ A new, violent earthquake shakes Mexico: Salesians begin to organizeÂ relief https://t.co/Cg9Se4uVkL https://t.co/CZuLdn91wo",20_9_2017,other_relevant_information
Donald Trump tweets he is â€œsaddenedâ€ â€“ but not about the earthquake in Mexico â€“ Komback Blog https://t.co/WXGXGNaMxl https://t.co/cZTPdzUu5G,20_9_2017,not_humanitarian
"This is why #Mexico keeps getting hit by earthquakes (MAP, PHOTOS) - https://t.co/qc9Zg7Kpip #Earthquake https://t.co/PbTy5O9AjX",20_9_2017,other_relevant_information
RT @TimesofIsrael: IDF to send 50-person delegation to earthquake-hit Mexico https://t.co/Bl0D7gtw2Y https://t.co/Kqbgd3hscP,20_9_2017,rescue_volunteering_or_donation_effort
Once again service dogs are a vital part of the rescue efforts for earthquake victims in Mexico. https://t.co/EbYAPx2vbn,20_9_2017,rescue_volunteering_or_donation_effort
While you were sleeping Mexico earthquake death toll continues to climb #D20 https://t.co/JMcmUjvQN9 https://t.co/Vb2Gt5GPYU,20_9_2017,injured_or_dead_people
Unbelievable @realDonaldTrump has not said anything about Mexico Earthquake. What Neighbor. https://t.co/TcvmQWDdl5,20_9_2017,not_humanitarian
"The Mexico City earthquake, 30 years on: have its lessons been forgotten? https://t.co/002Jpkg5QX á½¤F https://t.co/9CHNn70HEc",20_9_2017,other_relevant_information
Mexico's earthquake is a sobering and graphic reminder of what's in store for L.A. someday https://t.co/1Fob8nd5nd https://t.co/io9kTM65er,20_9_2017,other_relevant_information
Mexico's earthquake is a sobering and graphic reminder of what's in store for L.A. someday https://t.co/1Fob8nd5nd https://t.co/io9kTM65er,20_9_2017,other_relevant_information
Mexico earthquake death toll surpasses 200 via FOX NEWS https://t.co/JuMxzgvVfF https://t.co/j9oT7ITX1A,20_9_2017,injured_or_dead_people
RT @ClintFalin: Frieda is a pup hero that rescued 12 people from the last earthquake in Mexico. https://t.co/5pcQr8jCcv,20_9_2017,rescue_volunteering_or_donation_effort
#Mexico #Earthquake: #Rescuers #Desperately #Searching for s... - https://t.co/V6DO2ZPnNk - #Topstories https://t.co/nNuZZCTvtR,20_9_2017,not_humanitarian
a devastating magnitude 7.1 earthquake in Mexico *certainly* won't stop Twitter from being Twitter https://t.co/gQI2CT4Z4L,20_9_2017,other_relevant_information
RT @thefader: BeyoncÃ© leads prayers for Mexico City following earthquake. https://t.co/BYsAAYfyUK https://t.co/xSLUNbJq2W,20_9_2017,not_humanitarian
Trending Tuesday 9/19: Mexico City Endures 7.1 Earthquake.Â https://t.co/pOrPh5Giog https://t.co/kuNq2muhif,20_9_2017,other_relevant_information
"Here's a guide to Mexico earthquake relief, including a list of organizations: https://t.co/dwWOTJapx3 https://t.co/i0RthSlgiA",20_9_2017,other_relevant_information
Rescue efforts underway after second deadly Mexico earthquake https://t.co/C9y2aHyGh0 https://t.co/22EbR3bEh7,20_9_2017,rescue_volunteering_or_donation_effort
Amazing dogs help rescuers in Mexico https://t.co/5nIwbqFwxW #earthquake https://t.co/PnGigcpyYN,20_9_2017,rescue_volunteering_or_donation_effort
"Mexico Earthquake Kills at Least 225, Officials Announce https://t.co/OeZgCsyO4C https://t.co/Mo1WFpWrCr",20_9_2017,injured_or_dead_people
Please Support apolonio perez MEXICO CITY EARTHQUAKE Donate Here - https://t.co/4QmWKoVGLu https://t.co/2u3TvHabbW,20_9_2017,rescue_volunteering_or_donation_effort
At least 217 dead after powerful earthquake hits central Mexico - https://t.co/E53Quc2lz2 https://t.co/HPyXWz29dX,20_9_2017,injured_or_dead_people
Regions affected by the 7.1 earthquake near Puebla and Mexico City. (USGS) https://t.co/lncusAvOU0,20_9_2017,other_relevant_information
RT @NUNTIO_NEWS: Japan Earthquake: 5.3 quake hits shortly after Mexico disaster #JapanEarthQuake https://t.co/MBfmtfLj1a,20_9_2017,other_relevant_information
Donations open for earthquake victims in Mexico https://t.co/ZuxcOLId2D #Kuwait #q8 https://t.co/gfjQumRs0e,20_9_2017,rescue_volunteering_or_donation_effort
"#Child found alive in #Mexico's earthquake rubble: https://t.co/G7RolEMJHi, https://t.co/LbUeREXE8n https://t.co/fr9FriZbC7",20_9_2017,missing_or_found_people
"Mexico City earthquake likely killed 1,000, USGS says https://t.co/IU4g9ro9pP via @nypost https://t.co/bYMhLNidrw",20_9_2017,injured_or_dead_people
RT @SkyNewsAust: Hundreds dead in Mexico earthquake https://t.co/RiZkxot02D https://t.co/ra2ajVO8Ys,20_9_2017,injured_or_dead_people
@Linkara19 Can I get a RT for Mexico's Earthquake please https://t.co/3UJhU65lpt,20_9_2017,not_humanitarian
Mexico earthquake: The gripping reason why rescuers raise their fists https://t.co/ySPSnyMJ4L https://t.co/bC8Gu5l4y5,20_9_2017,other_relevant_information
Social media footage of Mexico earthquake emerges https://t.co/8EOJANiC7p https://t.co/fYLQaQMau9,20_9_2017,other_relevant_information
@NiallOfficial @Harry_Styles @LiamPayne @Louis_Tomlinson MEXICO needs you after the earthquake of 7.1 á½¤Fá½¤Fá¼Ÿ2á¼ŸD https://t.co/jt6xiSCCw2,20_9_2017,rescue_volunteering_or_donation_effort
these photos are unreal https://t.co/LcCJ3dQLtr https://t.co/9ULzHgPupl,20_9_2017,not_humanitarian
https://t.co/AXMk0rTyLf - Mexico Cityâ€™s F1 track escapes damage during huge earthquake https://t.co/ZY10R6fPpv #F1 https://t.co/Y4jKVQxKbh,20_9_2017,not_humanitarian
"Earthquake in Mexico kills over 200, hope of finding survivorsÂ remains https://t.co/NhuFH9fQmW https://t.co/HdGZs094Rq",20_9_2017,injured_or_dead_people
Mexico earthquake forces postponement of Clasico Nacional |Â Soccer https://t.co/eIApQlJ8jR https://t.co/FrY1fcYf7a,20_9_2017,not_humanitarian
#Mexico Further updates and advice to British Nationals following the 19 Sept earthquake https://t.co/6FGHD0NMAy https://t.co/j4T8MfGMyU,20_9_2017,not_humanitarian
RT @CGTNOfficial: #UPDATE Death toll rises to 104 after M7.1 earthquake strikes central Mexico on Tuesday https://t.co/L7MqwD7Frk,20_9_2017,injured_or_dead_people
@AngryJoeShow Joes can you help us with a RT Mexico's Earthquake https://t.co/OkdDCgSGFm,20_9_2017,not_humanitarian
#prayformexico &amp; donate to causes that will help with the #mexicoearthquake. https://t.co/cmAv80RVng https://t.co/QnpiMzJ4DH,20_9_2017,rescue_volunteering_or_donation_effort
Celebrities respond to Mexico earthquake https://t.co/YjqZnB2x43 https://t.co/LgJAdwmjwo,20_9_2017,other_relevant_information
Soft soil made Mexico City shake like it was 'built on jelly' during earthquake https://t.co/PXrpJ1Xwyw https://t.co/SGJ2Kb1emO,20_9_2017,other_relevant_information
Check out @seismoguy article on what caused the #MexcioCity #earthquake @CNN https://t.co/W2lYGlqpAH https://t.co/wWv0xIMGfU,20_9_2017,other_relevant_information
White House says Trump is deploying search-and-rescue teams to Mexico following Wednesday's earthquake. https://t.co/pD8TN6JmwX,20_9_2017,not_humanitarian
Mexico earthquake: Rescuers scramble to save victims https://t.co/bMuPZTlJfJ https://t.co/R4wKUKTKSc,20_9_2017,rescue_volunteering_or_donation_effort
All Indians in Mexico safe after devastating earthquake kills 225 https://t.co/fqbIy0ldzP,20_9_2017,injured_or_dead_people
'They were buried': hope for children dims amid rubble of Mexico City school https://t.co/aNyR9pkqfN https://t.co/GLBJn3nlgZ,20_9_2017,infrastructure_and_utility_damage
Scenes From Mexico's Devastating Earthquake - https://t.co/IrhE3KTqbT by RO Water Filter https://t.co/BFA7TL5zPO https://t.co/kAmPpsTe53,20_9_2017,other_relevant_information
Mexico City was built on land thatâ€™s prone to severe earthquake damage https://t.co/uOMBEnLCHk https://t.co/Dp9ITZVCym,20_9_2017,other_relevant_information
Liga MX matches postponed after devastating earthquake in Mexico https://t.co/Ezi8kWCGLQ #soccer #ESPN https://t.co/AcLZO3YrSE,20_9_2017,not_humanitarian
